	CL2001032010AA.CEL	CL2001032041AA.CEL
34976_at	4.81728629137302	4.65229338008577
34977_at	5.4167357278271	4.96293365358023
34978_g_at	6.68862198702181	6.5795952910823
34979_at	3.80177106239422	3.80177106239422
34980_at	5.36916546957888	5.30001197685261
34981_at	6.35316827327728	7.00728884292498
34982_at	4.19911693662713	4.0028221565463
34983_at	5.93155005530226	5.39507412468843
34984_at	3.12416531436859	2.95839154397236
34985_at	4.24973044854898	4.58371100596871
34986_at	3.83984254416822	3.48692145032755
34987_s_at	6.81565483113576	7.34011817454981
34988_at	4.47882785467057	4.36336622319086
34989_at	3.87515580224781	4.22598079930078
34990_at	4.3449611016279	4.58187415513125
34991_at	3.8817467028971	3.65359957709461
34992_g_at	4.88309988286745	4.52203975524515
34993_at	4.96009761489913	5.48217514398391
34994_at	2.95644171890026	3.25801215493276
34995_at	5.98194359019676	5.64175691266175
34996_at	7.29093616240006	6.82343594971659
34997_r_at	2.90323445345715	3.31369965546989
34998_at	4.06130919352939	3.93652871579735
34999_at	5.84654193862955	5.27324930993653
350_at	5.02263900486144	5.36712994380555
35000_at	5.71216574296208	5.5804857767832
35001_at	5.52207090263756	5.32016816482263
35002_g_at	4.94724245850059	4.96991209480625
35003_at	4.41186497237889	4.75082309233999
35004_at	6.16797340368221	6.12143540391026
35005_at	4.98013165225623	4.95748448425294
35006_at	3.07682987425478	3.11134471599993
35007_at	4.21739941109334	4.01208258412365
35008_at	4.84249285935137	4.91612545242625
35009_at	3.76036286218058	3.87916539485925
35010_at	3.88676273239207	4.48625121542166
35011_at	3.98249689878633	3.95579007226958
35012_at	6.17992899856474	6.12381357034599
35013_at	7.11917884181973	7.12607497013498
35014_at	3.43118022943343	3.26046470432837
35015_at	4.50912900267974	4.29974241819286
35016_at	11.4610079724324	10.987694236215
35017_f_at	10.0817355882865	9.17783487861701
35018_at	6.83925446078609	6.33330249780398
35019_at	3.64463183358465	3.3915816860599
35020_at	3.89745775235192	4.06913514994336
35021_at	4.97319012251648	5.30494797146288
35022_at	4.52322127215716	4.76116873662655
35023_at	3.22013637508523	3.14762239933399
35024_at	4.66962025926409	4.80925548894681
35025_at	5.84599591619611	5.58888594679946
35026_f_at	3.88629859685382	3.76387099026492
35027_at	6.73965103895982	6.59995462253441
35028_at	4.9768304643272	5.17016459017025
35029_at	4.70713550864394	4.76128843512376
35030_i_at	4.07721930224417	4.05128440639598
35031_r_at	2.79438079732976	2.85422949368381
35032_at	3.89913002907573	3.85957583785828
35033_at	3.88283814749775	4.19287748295443
35034_at	2.97163230590634	3.02727395118093
35035_at	4.18232440764218	4.37875594660979
35036_at	6.39476385364354	5.64357871703068
35037_at	6.02158554048767	6.45208502326961
35038_at	7.52549848659621	7.46711820429417
35039_at	4.61527741303331	5.01573748843677
35040_at	4.07745841702063	4.23844968326703
35041_at	5.61682229878075	5.27284132448134
35042_at	6.97687767104155	6.70048629133939
35043_at	4.94000266680891	4.7252200920151
35044_i_at	6.25436312505035	5.88305470994379
35045_r_at	8.62107901691613	8.35122771908017
35046_at	3.09389190764724	2.71278885037534
35047_at	6.75070092274427	6.37222063824073
35048_at	4.33041236180815	4.65032804202873
35049_g_at	3.04799023381795	2.77462105125059
35050_at	4.48169954192771	4.39658164530289
35051_at	3.92598063511225	3.90886975002617
35052_r_at	3.29513260724363	3.35176656011909
35053_at	4.57713054207483	4.1791556038562
35054_at	6.92184288483113	6.64596823658603
35055_at	9.72619598764568	9.61659299040635
35056_at	5.02671633205367	4.59382351963364
35057_at	5.77117639785466	5.39742859910563
35058_at	3.85242508200236	3.98303977175386
35059_at	5.30722383159975	5.56690897078556
35060_at	5.12352421644533	5.2187312300358
35061_at	5.1229918261501	3.41479500007524
35062_at	3.8496378748798	3.76720024946698
35063_at	5.16287891293273	4.76521328089504
35064_at	5.04695869396746	5.05207435755078
35065_at	4.81944626534709	5.09316778363422
35066_g_at	4.3886424994887	4.12293661673657
35067_at	4.64401484329078	4.76507662423064
35068_at	7.5418579242128	7.77276490330554
35069_at	5.98296776777216	6.02869403879885
35070_at	3.64624970467763	3.45336605702773
35071_s_at	7.70803112493384	7.40168266018056
35072_at	3.46611548961884	3.55063268828396
35073_at	3.46078227893921	3.5322611449124
35074_at	3.74887360961265	3.94000291651563
35075_at	7.09554196017966	6.86869212686898
35076_at	4.57383749354719	4.92184722864812
35077_at	4.89803941396329	5.34489082974923
35078_at	7.42174826074521	7.4747301611605
35079_at	3.96270827069181	4.04832317410196
35080_at	5.72704671708435	5.80621578086039
35081_at	3.7443574987128	3.58888376090205
35082_at	3.40208109685308	3.2270431381067
35083_at	13.0438510905092	12.730950059795
35084_at	5.79129028079335	5.40559370350173
35085_r_at	3.25627585146998	3.2563414954533
35086_at	4.19359690691597	4.19073350482346
35087_at	6.65808344169916	6.58825707871136
35088_at	3.17574494299286	2.9033230287403
35089_at	5.13147202855361	5.27186521208452
35090_g_at	6.31637309142188	6.15563468545259
35091_at	8.14473557103757	8.1622166278217
35092_at	6.85467041109888	6.45600645393714
35093_at	8.69405755918464	8.60563559141857
35094_f_at	7.49523598478628	7.17970619991766
35095_r_at	5.52064468587547	5.29324607347809
35096_at	7.4166346485049	7.13309097033331
35097_at	3.14502087636533	3.59107494324576
35098_at	7.12415075081224	6.8522121490551
35099_at	5.74249016911147	5.29328335180776
351_f_at	8.56303988941279	7.90013932390124
35100_at	3.86551096864917	3.90347382650609
35101_at	7.63803211683652	7.16702508914945
35102_at	3.65400829917411	3.83689064440534
35103_i_at	3.38914928924234	3.23031596918436
35104_r_at	6.83798815688049	6.88007507844471
35105_at	6.12841340005483	5.94270387921205
35106_at	4.84983375801682	4.67788084136929
35107_at	4.20046596037718	4.31567634297232
35108_at	5.38642871033176	5.35091825099199
35109_at	6.98370476136511	6.54044816527925
35110_at	6.04782291838911	5.48812834799259
35111_at	3.76393332734323	3.61154760609139
35112_at	7.34286122142702	6.75795281502331
35113_at	5.91007979674336	5.46359051302722
35114_at	6.33262679725554	6.3326393411006
35115_at	5.61853983503528	5.36176317052987
35116_at	3.83724184489357	3.33261062474901
35117_at	6.31620040155626	6.23817953874429
35118_at	7.32041651791121	7.26575751054539
35119_at	11.013300309973	10.802466402781
35120_at	5.43633941340498	5.41906123822228
35121_at	6.86727644644322	6.90321850929144
35122_at	5.24125116775191	5.42967459381435
35123_at	4.27989549262273	3.96011199682177
35124_at	6.70288961400937	6.67013777868876
35125_at	9.92807817222731	9.63473119563914
35126_at	6.99945151964577	6.86018366148786
35127_at	4.85029251906389	5.11689878165941
35128_at	3.47485142080067	3.51391349800836
35129_at	3.53320179708963	3.53965013401904
35130_at	5.60623160788552	5.47573067728425
35131_at	5.63411409637014	5.20279408642129
35132_at	8.68171208761516	8.67335976886016
35133_at	4.74173046023812	5.10140889639988
35134_at	3.24744781032236	3.09670340286189
35135_at	8.24677770280173	7.93517665633802
35136_at	3.16045250873041	3.1927448949408
35137_at	8.6283174653225	8.87767005586761
35138_at	7.35578171936867	7.29380154676027
35139_at	5.42811338914285	5.06160926194027
35140_at	4.22921614831121	4.12792139168023
35141_at	7.21183117959941	6.77963882429883
35142_at	6.90241616242019	7.29418454478202
35143_at	4.63634470169625	4.59316980530725
35144_at	4.82395220842744	4.58089948347108
35145_at	6.30655272519567	5.96810455472237
35146_at	7.60687196908824	7.41835282835938
35147_at	7.35242732330085	8.15683156382567
35148_at	4.89662811570075	4.75396794206892
35149_at	6.27479260054346	6.45042338613001
35150_at	8.59735361876233	8.37850152833251
35151_at	8.76124899135433	8.59746632240031
35152_at	9.20521529815328	8.74460224251477
35153_at	6.82277300308726	6.89484483113435
35154_at	9.09804610812529	8.95759963261211
35155_at	7.1577017539727	6.58084848347601
35156_at	8.07673936575793	7.70742698653809
35157_at	3.27392654172354	3.35561197025382
35158_at	3.67271311503653	3.64534566828744
35159_at	6.76898030140723	6.73584947585404
35160_at	7.52483291975275	7.31524905884793
35161_at	7.49180058827109	7.53007675772929
35162_s_at	5.26887853723762	5.3815509785872
35163_at	5.98968255230854	6.21677490526184
35164_at	7.63980832857942	7.52188875453802
35165_at	6.33420086214134	6.14527556629924
35166_at	6.10845745873953	5.95276243766401
35167_at	4.03505897537529	4.17705996371582
35168_f_at	5.54514910935629	6.014713444081
35169_at	7.28105613357139	6.97058428303311
35170_at	7.84096863849259	7.82669292989188
35171_at	3.39581489975918	3.75084489406198
35172_at	6.53905129933185	6.61406016569624
35173_at	5.49093138618918	5.25859123118573
35174_i_at	4.74576730280613	4.72005231366672
35175_f_at	9.69810245393453	9.67679317760435
35176_at	7.29082745210044	7.71918676380212
35177_at	6.14165139144846	6.18977725533965
35178_at	5.94589677501467	6.90170966286229
35179_at	6.39955401497865	5.87450310581111
35180_at	6.44034052186845	6.6168046049551
35181_at	3.67378206804614	4.06676681259918
35182_f_at	7.08326200156057	7.17012261371138
35183_at	8.86713065831697	9.11862529495685
35184_at	5.65925525558478	5.71746300850634
35185_at	4.50936096019351	4.50524226989958
35186_at	5.00318312453358	4.95043572802467
35187_at	6.36160874278545	6.78941356738591
35188_at	8.35820742488732	8.19903207370916
35189_at	4.72854984061465	4.40300507150533
35190_at	7.5109367718143	7.08294597980955
35191_at	8.03641750158609	7.991073431933
35192_at	5.02192296704176	5.12365778207424
35193_at	4.8926631654391	5.39147761722999
35194_at	6.90368308672173	6.8196821285071
35195_at	4.70067154318995	4.68517918203113
35196_at	3.13453759957387	3.15992033189206
35197_at	7.48558162256049	7.20565014864287
35198_at	5.74233433443294	5.85702398280255
35199_at	3.30033283796288	3.67565701044344
352_at	7.3387828494513	7.22245502330095
35200_at	6.66495528128457	6.81968123762291
35201_at	8.37610287407702	8.86064975454877
35202_at	5.27843495220631	5.42511865571505
35203_at	6.49420826186964	6.75819371727774
35204_at	8.88725735535571	8.52451621045765
35205_at	9.02748236987032	9.06958742407455
35206_at	6.87038435854526	6.57644375899555
35207_at	7.91396497212996	7.87738335555886
35208_at	8.72350298548748	8.92181581828132
35209_at	4.57284020011345	4.6801914757842
35210_at	3.2709713051603	3.27273002913613
35211_at	6.64721945501017	6.91943047854748
35212_at	4.44861291966315	4.77823462799027
35213_at	5.87295492372397	5.95423239048911
35214_at	7.17898073231772	7.20602892551008
35215_at	3.81783540026523	3.75332351821083
35216_at	6.18729831218387	6.39882006272467
35217_at	6.0026889493668	6.23309429537207
35218_at	5.93559895545431	5.77455537653524
35219_at	9.14902699786183	9.22760617999188
35220_at	4.20146490242751	4.8469766937576
35221_at	6.41532850597829	6.42850007544554
35222_at	4.19582111461236	4.02605621866079
35223_at	3.56827487080125	3.51580838403561
35224_at	5.90365190011949	5.90451396894399
35225_at	7.11922026007637	6.85691235301923
35226_at	5.01993873676459	5.24026688245997
35227_at	5.32907327870021	5.19314364270441
35228_at	5.98424616200559	6.04149984768409
35229_at	5.74209694743202	5.62140904751762
35230_at	7.02731469865458	6.77226622167961
35231_at	7.03033787849026	6.55283983375221
35232_f_at	6.10558017645504	6.36308659513134
35233_r_at	4.04839839001526	3.84191474971721
35234_at	4.38719346138465	5.18332472657057
35235_at	3.32584766227811	3.67759534817557
35236_g_at	3.94392721419455	3.84216910357609
35237_at	5.18790180228862	5.65929227879779
35238_at	6.18264632155779	6.25586143312266
35239_at	8.49623096378519	8.95188794191623
35240_at	6.10991099185311	6.0846725471039
35241_at	3.30233817032255	3.33437305894993
35242_at	7.16296572391937	7.152175944014
35243_at	6.57171445946243	6.55052501342017
35244_at	6.62489621128948	6.82845074787364
35245_at	3.64987559084664	3.8231149572155
35246_at	5.51745239487988	5.51248878417073
35247_at	5.94788435290388	5.95884086663865
35248_at	4.67533459375014	5.59256194300672
35249_at	3.31040196776368	3.13084185455438
35250_at	3.57316975353982	3.64239014678793
35251_at	4.14323904751163	4.25577092224061
35252_at	5.76091664950613	5.92765368737336
35253_at	6.55325585313243	6.7161218425177
35254_at	7.85576632166174	8.04266586751214
35255_at	7.11589248306563	6.65428655528499
35256_at	7.91797061722768	8.1008346788614
35257_at	3.26697979923127	3.66271130066032
35258_f_at	5.29139334488499	5.57568239696777
35259_s_at	4.29022609064044	3.9136820426406
35260_at	7.41041441621792	7.69061060466628
35261_at	6.97758326398076	6.57237386198188
35262_at	9.44484642260162	9.38517453263629
35263_at	7.32627293904103	7.40688192006863
35264_at	7.48739237416437	7.60897286052953
35265_at	7.27344770551797	7.04312906108755
35266_at	7.43634482353604	7.7177375328993
35267_g_at	6.374081229635	6.12435214833954
35268_at	5.85616769517097	6.33608348468686
35269_at	7.91652557071765	7.68685983603534
35270_at	8.52937260681434	8.18862656548322
35271_at	7.83331941756732	7.6648252418636
35272_at	7.87817913266643	7.17155231273472
35273_at	7.02767543794005	6.86644758826446
35274_at	5.19137861485672	5.37284453820339
35275_at	5.9450446705755	6.41762194564545
35276_at	9.25875297637816	9.06120083386918
35277_at	3.97660191181153	4.69758383115197
35278_at	11.7592397041633	11.6477898363966
35279_at	7.35790874361642	7.1943405761175
35280_at	5.44944903685425	5.11264297961096
35281_at	3.4917545566464	3.34451895714517
35282_r_at	11.0751336715519	11.0523680839388
35283_at	6.74190670070056	7.017741395189
35284_f_at	4.07861734616057	4.3350973593081
35285_at	3.56576981489479	3.89095364579645
35286_r_at	3.69082470014204	4.04789578378409
35287_at	8.49813032887893	8.27514160896114
35288_at	3.08879441388748	3.02710744959282
35289_at	6.1411959976149	6.4945774384944
35290_at	4.39616617859438	5.04925279108759
35291_at	3.89595348612555	4.6718134725325
35292_at	8.34781622976295	8.79369263635309
35293_at	3.42074441955231	3.63434124503481
35294_at	6.52460053433082	6.46305967992577
35295_g_at	7.24627137928256	7.4422498837688
35296_at	6.18795431420137	6.34377540210403
35297_at	6.69598882594413	6.69472070413812
35298_at	8.23525546919619	8.32833042067375
35299_at	6.69820490609116	6.63927823718884
353_at	5.53820249156052	5.00038464591847
35300_at	7.16798892573886	7.03690921686436
35301_at	7.03115000782269	7.66601538572825
35302_at	7.9133227554083	8.60351951067447
35303_at	5.63306093848829	6.14607828471928
35304_at	6.46388174142749	6.89874997688399
35305_at	6.54156663541106	6.14078979874793
35306_at	4.64263834245746	4.69284051920275
35307_at	7.98627518652636	7.91994125434567
35308_at	7.27835257833311	6.883521237453
35309_at	8.36496709754945	7.82909382287168
35310_at	5.78959508871021	5.9252091551788
35311_at	5.89313552839222	5.43092687896829
35312_at	7.58549739266434	7.44583533924853
35313_at	8.23216845999715	8.18665594016785
35314_at	4.48529971907282	4.50607888589601
35315_at	4.97808500818175	4.72400082313638
35316_at	8.06719511135072	7.98236414425025
35317_at	4.55351103586462	4.86389922075106
35318_at	5.71020103091325	5.91893995557787
35319_at	6.34328812918562	6.15686566059706
35320_at	5.64235702056607	5.8455274261392
35321_at	6.89029408209601	7.04275496431309
35322_at	6.81056472233833	6.66370710091033
35323_at	8.31455058536584	8.23620718744282
35324_at	5.12251391323338	5.36975333510668
35325_at	8.25170074031175	8.25242595387852
35326_at	7.96587171546637	7.63722895926503
35327_at	8.0822704228954	7.98578949018392
35328_at	4.62323605060619	5.06702926286015
35329_at	7.05257474602474	7.19024925190046
35330_at	7.19036587915819	7.23285136225197
35331_at	6.94773729267798	6.68371573786083
35332_at	3.6967006869834	3.69982462333804
35333_r_at	3.79254164849604	3.69273093850419
35334_at	4.56143602197111	4.39795742287394
35335_at	5.60507840101368	5.92038407393194
35336_at	8.94938261805164	9.16116153085969
35337_at	8.48184325486531	8.61621198729017
35338_at	7.2669592223724	7.23177494784016
35339_at	7.4382927131271	7.19685411822369
35340_at	6.83031574430703	6.91290409308748
35341_at	7.16531419679869	7.20234798460182
35342_at	5.87042609621209	6.17560129974068
35343_at	6.3880381471963	6.54710881638581
35344_at	5.40932472098113	5.28494193209563
35345_at	5.2611108872966	5.61767439687411
35346_at	3.64449238578512	4.06178971268508
35347_at	6.88004615704225	6.65122475309817
35348_at	4.19975986303144	4.09713997637618
35349_at	5.63045555248096	5.35625304954064
35350_at	7.05810279536246	6.97731706994506
35351_at	7.48005687893571	7.45758672650902
35352_at	3.84667316610991	3.90657874815189
35353_at	6.87335742613945	6.47979877409075
35354_at	6.18683164915721	6.38826437666527
35355_at	8.10483450248754	7.89003478211571
35356_at	5.68623291854076	5.75054511993093
35357_at	6.63959045710043	6.30866753708519
35358_at	7.49775676523571	7.70269906551567
35359_at	7.92116479313376	8.13149189604541
35360_at	8.59491146402381	8.70521583813502
35361_at	7.23677056919668	7.06901659909607
35362_at	5.28708690167126	5.58288170360782
35363_at	9.50756977936777	9.55306344352665
35364_at	6.80727155510731	6.43140927965808
35365_at	8.56092138886286	8.19782029123416
35366_at	6.68903770824399	6.74452633186677
35367_at	9.13221648222104	8.87575853691369
35368_at	5.98209315568761	6.13254650510087
35369_at	7.55492464793626	7.33648059557355
35370_at	4.23659264270671	4.19249744009471
35371_at	5.77918776560234	5.76867107565742
35372_r_at	3.29342945772467	4.79605654218992
35373_at	4.23175473839549	4.85693755331797
35374_at	8.10865366939853	7.81072089501076
35375_at	7.07451295448438	6.8803615198817
35376_f_at	3.61353365435277	3.52061481472734
35377_at	7.63591486951271	7.56740709704132
35378_at	7.57664361443908	7.25645165120763
35379_at	9.14213887522397	8.67383066162518
35380_at	5.01218049951177	4.74789279846261
35381_at	8.25527212504682	8.14213690516619
35382_at	6.88492106269881	6.5791576402103
35383_at	6.37095704890628	6.31889096303496
35384_at	4.7254378528035	4.34396013841229
35385_at	4.34323892310475	3.65708150763282
35386_at	6.2029042672873	6.00173772956069
35387_r_at	9.79268534241503	9.5749835905233
35388_at	8.00629210569604	7.70953184914412
35389_s_at	3.67791823567748	3.95088466695822
35390_at	3.08213287176693	3.51125084909834
35391_at	3.58686292450592	3.31383998213628
35392_g_at	4.07615089286797	4.16973231609818
35393_at	4.4737504926978	4.72173043070802
35394_at	4.56657606334622	4.3639042202797
35395_at	4.51481118535437	4.67985798149613
35396_at	4.93341262021992	4.92696077230648
35397_at	3.84967387572383	3.82439883319104
35398_at	5.6745064456586	6.22964685362819
35399_at	4.39850360333901	4.06812370693947
354_s_at	3.2869683105058	3.41581396147832
35400_at	3.18102957610884	3.31944647630537
35401_s_at	7.09145751061821	6.74269639520751
35402_at	6.64547766624662	6.20980889309474
35403_at	7.12453788428153	6.98179174299837
35404_at	3.1947483302483	3.48793149732003
35405_at	4.08017246871713	4.07993729534403
35406_at	3.17850414468797	3.17215118824471
35407_at	5.34593781287324	5.40918584967941
35408_i_at	6.94338941830887	6.80449889963532
35409_r_at	3.23719935017096	3.38747006457722
35410_at	3.94103072870194	3.93814889531976
35411_at	7.62956048976483	7.61301984868106
35412_at	7.92939331397376	8.18076389718156
35413_s_at	6.39196539701263	6.01487669259379
35414_s_at	4.65061131271816	4.72971270358783
35415_at	4.4243399145446	4.3853640639239
35416_at	4.08070375510755	4.28394856046078
35417_at	6.33193779944013	6.21106441441548
35418_at	5.21505998360679	5.19588277041533
35419_g_at	4.51822727433356	4.30249868713988
35420_r_at	7.06674670261632	6.66953765160739
35421_at	4.4702801235524	4.8905880096907
35422_at	4.17850817580229	4.07042318789936
35423_at	3.98283167635029	4.08556434678127
35424_g_at	3.7047000241843	3.73310470470326
35425_at	6.3487931830348	6.17554373033428
35426_at	7.9149817942729	8.01529031302838
35427_at	6.08303917478693	6.36154692723815
35428_g_at	4.88332807391641	3.92402542896327
35429_at	6.93892871176525	6.5499742100284
35430_at	3.33001428357232	3.71858456728894
35431_g_at	4.40645547496638	4.27157089421542
35432_at	3.90827310899169	3.68746802905792
35433_s_at	4.52951633358561	4.70508253978822
35434_at	7.35257666963609	6.9911549987909
35435_s_at	5.70243972381831	5.33963406441825
35436_at	7.38962212022765	7.31132213783066
35437_at	5.19195416012561	5.29289564855831
35438_at	5.43155521656585	5.18453935432065
35439_at	5.4053542800121	5.95458797763524
35440_g_at	5.00428218284686	4.82486756994814
35441_at	4.46798786590528	4.47218576075914
35442_at	6.3959956991172	6.53175860234361
35443_at	7.54139256470086	7.32988231958415
35444_at	6.52969185895081	5.94287257635271
35445_at	6.74927460510892	6.60784258036415
35446_at	7.88177680746096	7.69233130103842
35447_s_at	4.46272646862279	4.57532195926628
35448_at	7.58531616913294	7.61435144587461
35449_at	4.82411821836389	4.38157726574222
35450_s_at	8.11982492135946	7.8662402724357
35451_s_at	6.55409365326532	6.53226215906315
35452_at	4.6970237453337	4.36914183100733
35453_at	2.78232282556768	2.87870982419606
35454_at	4.65380794164007	4.63214008072335
35455_i_at	3.16238400256217	2.95272128542249
35456_r_at	5.39053192974973	4.41509495697241
35457_at	3.7293938202366	3.76441668660844
35458_r_at	3.1076682679043	3.10510381180712
35459_at	3.16712159822313	3.71685202096713
35460_at	3.49026615153008	3.62975674326545
35461_at	3.84815061984563	4.13367810605687
35462_at	3.03827199856631	2.88326575769399
35463_at	3.23092009059109	2.94021409081797
35464_at	3.58214410681144	3.42803512947417
35465_at	3.26689469776339	3.08751647898335
35466_at	6.19015386295607	5.93863158330748
35467_g_at	6.61667226869363	6.44050449275426
35468_at	7.95956133722869	7.81991491752
35469_at	3.93249638562773	3.86846070578919
35470_at	5.00580854829711	5.32065741622008
35471_g_at	5.19616692747233	5.26099087266266
35472_at	3.23832459017689	3.54351895663533
35473_at	7.51815744409352	7.54827929387731
35474_s_at	10.2140602189664	9.70808196240713
35475_at	4.22952998943025	4.37628806346672
35476_at	3.29888952281939	3.25873284175604
35477_at	5.23064171483159	5.20883238563511
35478_at	3.79540134860837	3.55433157284448
35479_at	4.06468244956238	4.34050288114991
35480_at	3.33894305846984	3.40478922267484
35481_at	6.67633032757213	6.67822062189004
35482_at	3.40965438516365	3.4656092050343
35483_at	7.58081919361859	7.20925844436633
35484_at	7.3254642523007	7.60405341041432
35485_at	10.575947010702	10.5522589838477
35486_at	3.79569523820052	3.79215096244988
35487_at	3.09990350574315	2.94385185680199
35488_at	4.06137820521257	4.23402538522339
35489_at	5.9644488540303	6.14140261084341
35490_at	2.88085896339987	3.10631301101112
35491_at	4.29204164945597	4.29671795653999
35492_at	7.96314353945089	7.8041655493188
35493_at	3.07581485377816	3.42947372700188
35494_at	4.70709508901733	4.67791517760919
35495_at	4.19172537222913	4.05919818798471
35496_at	4.7015854338723	4.35668686047097
35497_at	5.08116764850093	4.96479633024218
35498_at	4.79626693932705	4.83429893720852
35499_at	3.45449396614697	3.49624008315514
355_s_at	5.84180221383238	5.75873825145972
35500_at	5.02903834682307	4.89611891323251
35501_at	3.61183152292773	3.62460121387961
35502_at	4.47308045203519	4.64840869073747
35503_at	5.56837037384199	5.56515999376522
35504_at	5.78611598731387	5.68884165429243
35505_at	8.44999369195494	8.17198549379498
35506_s_at	3.89515929421282	4.21429481642811
35507_at	3.56892731311956	3.21751092603377
35508_at	8.09956395311536	8.03008051826905
35509_at	4.49435792500521	4.27701518587518
35510_at	4.96746633081536	4.63966792647346
35511_at	7.51206379275455	7.40541742668464
35512_at	7.08481815200216	7.135876668443
35513_r_at	3.05420215014538	2.91934690314023
35514_at	5.80640937062793	6.00126974312033
35515_at	7.07355371978315	6.98983621068487
35516_at	4.15298112858469	4.43705116622132
35517_at	6.77947475524414	6.0565106181125
35518_at	3.16779399942157	3.28789031661551
35519_at	5.33721829588321	4.73383907596455
35520_at	7.51814481765757	7.48847767577737
35521_at	8.20724823570627	7.68916013385454
35522_at	3.81359535840138	3.85620581842571
35523_at	6.72454026070372	6.90284144575059
35524_at	5.8978870939436	5.8374979118967
35525_at	3.67908417023936	3.83092552385999
35526_at	6.68689821541489	6.82184337457798
35527_at	3.83044507957044	3.64025037431545
35528_at	3.43067573608373	3.4845730064305
35529_at	6.97486108261993	6.67861848455904
35530_f_at	8.29711464061954	8.07380103283569
35531_at	6.1639438992228	6.16225866572943
35532_i_at	3.43635757289403	3.49894288046263
35533_f_at	4.10906172579464	4.37680015659
35534_at	7.77616040042604	7.90912325502054
35535_f_at	2.86678313906982	2.95404710475509
35536_at	7.75997106948853	7.71047352751095
35537_at	5.7561066448179	5.7324896599078
35538_at	5.96765283542493	5.63015966984429
35539_at	3.1005092282798	2.97225501376444
35540_at	5.97866571970102	5.74980178255053
35541_r_at	3.29401764548725	3.32568592103974
35542_at	6.01664531126362	5.83726396099463
35543_at	3.18458492997122	3.16305610026648
35544_at	6.61954878060772	6.45768323358178
35545_at	4.85954753718957	5.29601821096869
35546_at	3.36094618215402	3.24487824723964
35547_at	4.4343804814062	4.64713933563183
35548_at	3.22843073915097	2.8958692315859
35549_at	5.75593624955575	4.86666769026201
35550_at	5.57578477454219	5.61579848805364
35551_g_at	6.01370364723603	6.13573060905525
35552_at	6.17800982880152	6.24327702975142
35553_at	4.93268555153061	5.03612628086583
35554_f_at	5.43244121053887	5.43277399773689
35555_r_at	7.52357145529757	7.01830857223493
35556_at	3.23378438589666	3.24779279767886
35557_at	3.23054204706787	3.40587549518709
35558_at	3.63375246821753	3.2964068662965
35559_at	5.09998404054415	5.19428324731534
35560_at	3.5884015761537	3.31999764455659
35561_at	3.72612935729201	3.36418426025831
35562_at	4.45038148897109	4.53008111124161
35563_at	5.17882435995302	5.19731764057222
35564_at	4.37026206086287	4.69918775283318
35565_at	4.54416887707062	4.17297026772514
35566_f_at	8.80860773980289	8.35220014928069
35567_at	5.54656013251007	5.22499881882414
35568_at	5.62120248579394	5.45709639057229
35569_at	7.86484859687066	7.4419754090592
35570_at	3.65201578128113	3.33484335812906
35571_at	6.4841913223391	6.7264372084453
35572_f_at	3.9880704217073	4.031903907678
35573_r_at	3.26588203423986	3.37542620531782
35574_i_at	4.86557583743806	5.23059935937185
35575_f_at	5.459058961754	5.83873584220302
35576_f_at	5.27299313444413	4.95339352618329
35577_at	6.64451557159927	6.73220003180854
35578_at	2.92144819160216	2.92038383048365
35579_at	6.34942400522395	6.53999102718181
35580_at	6.86086301252385	6.50664243454969
35581_at	2.99457298008795	2.89470308942459
35582_at	3.21457636078769	3.2806416737986
35583_at	5.97418847561225	5.97816670482677
35584_s_at	7.16155421516899	6.94875220569303
35585_at	6.41707955496702	6.2025926581447
35586_at	4.01344078261461	3.97240655037722
35587_at	4.31148884306217	4.31704013590419
35588_at	4.45728798301641	4.5761221976827
35589_at	3.81539414435456	3.44987180664722
35590_s_at	8.8531092264485	8.71041144415779
35591_at	5.80154132768592	5.50753456989297
35592_at	6.30415443361757	6.48250989337094
35593_at	6.28194311970879	6.52847048292986
35594_at	4.26818098043926	4.00377765001823
35595_at	7.30974014124029	7.2277990701848
35596_at	5.54160251513012	5.3056231952294
35597_at	8.31519321877128	8.31006982644835
35598_at	6.57667709249711	6.71230388594916
35599_at	6.51305462438638	6.48084050384585
356_at	6.80639222074169	6.52002614402353
35600_at	3.26897990165431	3.24446896785406
35601_at	7.54754655306604	7.08085759414215
35602_at	6.51232489421309	6.94835575857314
35603_at	3.35989574379167	3.43643620663555
35604_at	5.10637415948864	5.07639900133202
35605_at	4.24556447833128	4.14255022198757
35606_at	5.35255724898238	6.38349237889034
35607_at	4.31271746746464	4.15422975171494
35608_at	4.10175001802315	3.86148059885656
35609_at	2.89595691708539	3.12392981383228
35610_at	5.93999431135682	6.2613941052379
35611_at	3.62444076346498	3.96253543715142
35612_at	4.8699363333787	5.24026096664925
35613_at	4.4612690281413	4.61581671457406
35614_at	4.25621740115975	4.58887054666081
35615_at	5.8434028484451	5.78639521028299
35616_at	3.49298551504397	3.66591234873799
35617_at	6.88549948677647	6.65545482943775
35618_at	4.99373905224735	4.94667928712213
35619_at	5.28482419562398	4.87724256412231
35620_at	7.09517203180554	6.84283062051868
35621_at	7.20958497633326	6.98316696389894
35622_at	7.54507540208684	7.24329837734079
35623_at	3.88330156086428	4.04950303948197
35624_at	3.5935683342594	3.6280995317332
35625_at	9.02943103784906	8.93816115183047
35626_at	8.05244870375883	7.81921910628177
